,Actual Pickup Time,Booking ID,Pickup ID,Dropoff ID,Actual Dropoff Time,Pickup Latitude,Pickup Longitude,Dropoff Latitude,Dropoff Longitude,name,district,Passenger status,Rounded Pickup Time,Pickup Date,Pickup Hour
971,2024-09-10 16:24:00,258866,21,38,2024-09-10 16:30:00,49.033525,11.475793,49.010337,11.502283,"Beilngries, Deutscher Hof",Beilngries,Trip completed,2024-09-10 16:00:00,2024-09-10,16
972,2024-09-10 16:30:00,258857,4,21,2024-09-10 16:52:00,49.000562,11.38279,49.033525,11.475793,"Kinding, Marktplatz",Kinding,Cancelled,2024-09-10 16:00:00,2024-09-10,16
973,2024-09-10 16:34:00,257578,0,26,2024-09-10 16:49:00,48.992168,11.377365,49.044913,11.469383,"Kinding, Bahnhof",Kinding,Trip completed,2024-09-10 16:00:00,2024-09-10,16
974,2024-09-10 16:33:00,258850,0,19,2024-09-10 16:52:00,48.992168,11.377365,49.033832,11.471982,"Kinding, Bahnhof",Kinding,Cancelled,2024-09-10 16:00:00,2024-09-10,16
975,2024-09-10 16:33:00,258852,0,19,2024-09-10 16:52:00,48.992168,11.377365,49.033832,11.471982,"Kinding, Bahnhof",Kinding,Cancelled,2024-09-10 16:00:00,2024-09-10,16
976,2024-09-10 16:40:00,246685,8,20,2024-09-10 16:51:00,49.017505,11.404733,49.032173,11.476295,"Haunstetten, Gewerbegebiet",Haunstetten,Cancelled,2024-09-10 16:00:00,2024-09-10,16
977,2024-09-10 16:43:00,256791,30,49,2024-09-10 16:59:00,49.036378,11.470632,48.97449,11.562987,"Beilngries, Frauenkirche",Beilngries,Trip completed,2024-09-10 16:00:00,2024-09-10,16
978,2024-09-10 16:52:00,258982,29,0,2024-09-10 17:33:00,49.035103,11.474083,48.992168,11.377365,"Beilngries, Rathaus",Beilngries,Trip completed,2024-09-10 16:00:00,2024-09-10,16
979,2024-09-10 17:05:00,258209,38,29,2024-09-10 17:30:00,49.010337,11.502283,49.035103,11.474083,"Paulushofen, Dorfstraße",Paulushofen,Trip completed,2024-09-10 17:00:00,2024-09-10,17
980,2024-09-10 17:07:00,245744,34,2,2024-09-10 17:24:00,49.03112,11.469645,48.993652,11.361228,"Beilngries, Volksfestplatz",Beilngries,Trip completed,2024-09-10 17:00:00,2024-09-10,17
981,2024-09-10 17:16:00,255597,8,0,2024-09-10 17:33:00,49.017505,11.404733,48.992168,11.377365,"Haunstetten, Gewerbegebiet",Haunstetten,Trip completed,2024-09-10 17:00:00,2024-09-10,17
982,2024-09-10 17:17:00,258019,19,53,2024-09-10 17:24:00,49.033832,11.471982,48.998413,11.530053,"Beilngries, Ringstrasse",Beilngries,Cancelled,2024-09-10 17:00:00,2024-09-10,17
983,2024-09-10 17:33:00,258954,25,50,2024-09-10 17:49:00,49.038975,11.480128,48.976827,11.559612,"Beilngries, Ottmaringer Straße",Beilngries,Trip completed,2024-09-10 17:00:00,2024-09-10,17
984,2024-09-10 17:36:00,259121,28,0,2024-09-10 18:15:00,49.036912,11.471075,48.992168,11.377365,"Beilngries, Neumarkter Straße",Beilngries,Cancelled,2024-09-10 17:00:00,2024-09-10,17
985,2024-09-10 17:39:00,258395,17,50,2024-09-10 17:49:00,49.040293,11.464213,48.976827,11.559612,"Beilngries, Hirschberger straße",Beilngries,Trip completed,2024-09-10 17:00:00,2024-09-10,17
986,2024-09-10 17:40:00,258705,19,53,2024-09-10 18:04:00,49.033832,11.471982,48.998413,11.530053,"Beilngries, Ringstrasse",Beilngries,Trip completed,2024-09-10 17:00:00,2024-09-10,17
987,2024-09-10 18:03:00,258591,12,0,2024-09-10 18:13:00,49.017245,11.444688,48.992168,11.377365,"Badanhausen, Fischerstraße",Badanhausen,Cancelled,2024-09-10 18:00:00,2024-09-10,18
988,2024-09-10 18:27:00,255483,6,21,2024-09-10 18:35:00,49.015158,11.408473,49.033525,11.475793,"Haunstetten, Kirche",Haunstetten,Trip completed,2024-09-10 18:00:00,2024-09-10,18
989,2024-09-10 18:35:00,258144,19,15,2024-09-10 18:54:00,49.033832,11.471982,49.03815,11.451488,"Beilngries, Ringstrasse",Beilngries,Trip completed,2024-09-10 18:00:00,2024-09-10,18
990,2024-09-10 18:35:00,258542,19,15,2024-09-10 18:54:00,49.033832,11.471982,49.03815,11.451488,"Beilngries, Ringstrasse",Beilngries,Trip completed,2024-09-10 18:00:00,2024-09-10,18
991,2024-09-10 19:29:00,259104,0,19,2024-09-10 19:45:00,48.992168,11.377365,49.033832,11.471982,"Kinding, Bahnhof",Kinding,Trip completed,2024-09-10 19:00:00,2024-09-10,19
992,2024-09-10 19:49:00,259138,12,0,2024-09-10 19:57:00,49.017245,11.444688,48.992168,11.377365,"Badanhausen, Fischerstraße",Badanhausen,Trip completed,2024-09-10 19:00:00,2024-09-10,19
993,2024-09-10 20:07:00,245974,0,22,2024-09-10 20:26:00,48.992168,11.377365,49.032928,11.479163,"Kinding, Bahnhof",Kinding,Trip completed,2024-09-10 20:00:00,2024-09-10,20
994,2024-09-10 20:07:00,258713,0,30,2024-09-10 20:24:00,48.992168,11.377365,49.036378,11.470632,"Kinding, Bahnhof",Kinding,Cancelled,2024-09-10 20:00:00,2024-09-10,20
995,2024-09-10 20:07:00,259199,0,35,2024-09-10 20:24:00,48.992168,11.377365,49.027045,11.473085,"Kinding, Bahnhof",Kinding,Trip completed,2024-09-10 20:00:00,2024-09-10,20
996,2024-09-10 20:48:00,259185,35,55,2024-09-10 20:57:00,49.027045,11.473085,49.019003,11.520783,"Beilngries, Freibad",Beilngries,Trip completed,2024-09-10 20:00:00,2024-09-10,20
997,2024-09-10 20:53:00,258623,50,17,2024-09-10 21:32:00,48.976827,11.559612,49.040293,11.464213,"Wolfsbuch, Fuchsengasse",Wolfsbuch,Cancelled,2024-09-10 20:00:00,2024-09-10,20
998,2024-09-10 21:08:00,255300,27,64,2024-09-10 21:15:00,49.041112,11.47124,49.068532,11.455142,"Beilngries, Hafen",Beilngries,Trip completed,2024-09-10 21:00:00,2024-09-10,21
999,2024-09-10 21:07:00,258715,30,6,2024-09-10 21:27:00,49.036378,11.470632,49.015158,11.408473,"Beilngries, Frauenkirche",Beilngries,Cancelled,2024-09-10 21:00:00,2024-09-10,21
1000,2024-09-10 21:47:00,258210,29,38,2024-09-10 21:52:00,49.035103,11.474083,49.010337,11.502283,"Beilngries, Rathaus",Beilngries,Trip completed,2024-09-10 21:00:00,2024-09-10,21
1001,2024-09-10 22:09:00,257584,0,9,2024-09-10 22:16:00,48.992168,11.377365,48.992112,11.434157,"Kinding, Bahnhof",Kinding,Cancelled,2024-09-10 22:00:00,2024-09-10,22
1002,2024-09-10 22:09:00,258887,0,28,2024-09-10 22:23:00,48.992168,11.377365,49.036912,11.471075,"Kinding, Bahnhof",Kinding,Cancelled,2024-09-10 22:00:00,2024-09-10,22
1003,2024-09-10 22:20:00,259149,0,38,2024-09-10 22:37:00,48.992168,11.377365,49.010337,11.502283,"Kinding, Bahnhof",Kinding,Trip completed,2024-09-10 22:00:00,2024-09-10,22
1004,2024-09-11 05:21:00,245809,67,8,2024-09-11 05:26:00,49.048472,11.431715,49.017505,11.404733,Kaldorf,Wiesenhofen,Trip completed,2024-09-11 05:00:00,2024-09-11,5
1005,2024-09-11 05:29:00,259361,64,0,2024-09-11 06:26:00,49.068532,11.455142,48.992168,11.377365,"Plankstetten, Biberbacher Straße",Biberbach,Trip completed,2024-09-11 05:00:00,2024-09-11,5
1006,2024-09-11 05:36:00,246156,1,8,2024-09-11 05:45:00,48.992498,11.363953,49.017505,11.404733,"Enkering, Maibaum",Enkering,Cancelled,2024-09-11 05:00:00,2024-09-11,5
1007,2024-09-11 05:38:00,254387,27,0,2024-09-11 06:26:00,49.041112,11.47124,48.992168,11.377365,"Beilngries, Hafen",Beilngries,Trip completed,2024-09-11 05:00:00,2024-09-11,5
1008,2024-09-11 05:50:00,250325,49,30,2024-09-11 06:09:00,48.97449,11.562987,49.036378,11.470632,"Wolfsbuch, Am Schacher",Wolfsbuch,Trip completed,2024-09-11 05:00:00,2024-09-11,5
1009,2024-09-11 06:00:00,258011,53,19,2024-09-11 06:07:00,48.998413,11.530053,49.033832,11.471982,Amtmannsdorf,Amtmannsdorf,Trip completed,2024-09-11 06:00:00,2024-09-11,6
1010,2024-09-11 06:00:00,247844,55,20,2024-09-11 06:08:00,49.019003,11.520783,49.032173,11.476295,"Kottingwoerth, Dietfurter Strasse",Kottingwörth,Cancelled,2024-09-11 06:00:00,2024-09-11,6
1011,2024-09-11 06:00:00,253573,55,31,2024-09-11 06:07:00,49.019003,11.520783,49.035227,11.467885,"Kottingwoerth, Dietfurter Strasse",Kottingwörth,Trip completed,2024-09-11 06:00:00,2024-09-11,6
1012,2024-09-11 06:00:00,258631,55,31,2024-09-11 06:07:00,49.019003,11.520783,49.035227,11.467885,"Kottingwoerth, Dietfurter Strasse",Kottingwörth,Trip completed,2024-09-11 06:00:00,2024-09-11,6
1013,2024-09-11 06:09:00,259259,28,0,2024-09-11 06:23:00,49.036912,11.471075,48.992168,11.377365,"Beilngries, Neumarkter Straße",Beilngries,Cancelled,2024-09-11 06:00:00,2024-09-11,6
1014,2024-09-11 06:23:00,245745,2,34,2024-09-11 06:41:00,48.993652,11.361228,49.03112,11.469645,"Enkering, Feuerwehrhaus",Enkering,Trip completed,2024-09-11 06:00:00,2024-09-11,6
1015,2024-09-11 06:23:00,258766,2,22,2024-09-11 06:42:00,48.993652,11.361228,49.032928,11.479163,"Enkering, Feuerwehrhaus",Enkering,Cancelled,2024-09-11 06:00:00,2024-09-11,6
1016,2024-09-11 06:34:00,258882,19,8,2024-09-11 06:48:00,49.033832,11.471982,49.017505,11.404733,"Beilngries, Ringstrasse",Beilngries,Cancelled,2024-09-11 06:00:00,2024-09-11,6
1017,2024-09-11 06:50:00,253410,44,26,2024-09-11 07:02:00,48.98216,11.494917,49.044913,11.469383,"Aschbuch, Altenzeller Weg",Aschbuch,Cancelled,2024-09-11 06:00:00,2024-09-11,6
1018,2024-09-11 06:52:00,255146,44,26,2024-09-11 07:20:00,48.98216,11.494917,49.044913,11.469383,"Aschbuch, Altenzeller Weg",Aschbuch,Trip completed,2024-09-11 06:00:00,2024-09-11,6
1019,2024-09-11 06:54:00,256634,0,9,2024-09-11 07:01:00,48.992168,11.377365,48.992112,11.434157,"Kinding, Bahnhof",Kinding,Cancelled,2024-09-11 06:00:00,2024-09-11,6
1020,2024-09-11 06:54:00,259204,0,8,2024-09-11 07:03:00,48.992168,11.377365,49.017505,11.404733,"Kinding, Bahnhof",Kinding,Cancelled,2024-09-11 06:00:00,2024-09-11,6
1021,2024-09-11 07:00:00,246686,20,8,2024-09-11 07:11:00,49.032173,11.476295,49.017505,11.404733,"Beilngries, ZOB",Beilngries,Trip completed,2024-09-11 07:00:00,2024-09-11,7
1022,2024-09-11 07:24:00,259419,28,0,2024-09-11 07:45:00,49.036912,11.471075,48.992168,11.377365,"Beilngries, Neumarkter Straße",Beilngries,Trip completed,2024-09-11 07:00:00,2024-09-11,7
1023,2024-09-11 07:30:00,259351,30,0,2024-09-11 07:45:00,49.036378,11.470632,48.992168,11.377365,"Beilngries, Frauenkirche",Beilngries,Trip completed,2024-09-11 07:00:00,2024-09-11,7
1024,2024-09-11 07:33:00,259294,18,0,2024-09-11 07:45:00,49.039483,11.467702,48.992168,11.377365,"Beilngries, Utzmuehlweg",Beilngries,Trip completed,2024-09-11 07:00:00,2024-09-11,7
1025,2024-09-11 07:33:00,258427,48,21,2024-09-11 07:47:00,48.975027,11.534193,49.033525,11.475793,Arnbuch,Arnbuch,Trip completed,2024-09-11 07:00:00,2024-09-11,7
1026,2024-09-11 07:46:00,245907,22,0,2024-09-11 07:59:00,49.032928,11.479163,48.992168,11.377365,"Beilngries, Kelheimer Straße",Beilngries,Trip completed,2024-09-11 07:00:00,2024-09-11,7
1027,2024-09-11 07:49:00,259320,30,0,2024-09-11 07:59:00,49.036378,11.470632,48.992168,11.377365,"Beilngries, Frauenkirche",Beilngries,Trip completed,2024-09-11 07:00:00,2024-09-11,7
1028,2024-09-11 08:02:00,258985,0,29,2024-09-11 08:20:00,48.992168,11.377365,49.035103,11.474083,"Kinding, Bahnhof",Kinding,Cancelled,2024-09-11 08:00:00,2024-09-11,8
1029,2024-09-11 08:08:00,255598,0,8,2024-09-11 08:26:00,48.992168,11.377365,49.017505,11.404733,"Kinding, Bahnhof",Kinding,Trip completed,2024-09-11 08:00:00,2024-09-11,8
1030,2024-09-11 08:08:00,256635,0,9,2024-09-11 08:14:00,48.992168,11.377365,48.992112,11.434157,"Kinding, Bahnhof",Kinding,Trip completed,2024-09-11 08:00:00,2024-09-11,8
1031,2024-09-11 08:16:00,259319,38,19,2024-09-11 08:23:00,49.010337,11.502283,49.033832,11.471982,"Paulushofen, Dorfstraße",Paulushofen,Trip completed,2024-09-11 08:00:00,2024-09-11,8
1032,2024-09-11 08:48:00,257849,0,33,2024-09-11 08:56:00,48.992168,11.377365,49.031608,11.461872,"Kinding, Bahnhof",Kinding,Trip completed,2024-09-11 08:00:00,2024-09-11,8
1033,2024-09-11 08:48:00,258991,0,29,2024-09-11 08:51:00,48.992168,11.377365,49.035103,11.474083,"Kinding, Bahnhof",Kinding,Cancelled,2024-09-11 08:00:00,2024-09-11,8
1034,2024-09-11 08:45:00,259453,0,9,2024-09-11 08:53:00,48.992168,11.377365,48.992112,11.434157,"Kinding, Bahnhof",Kinding,Cancelled,2024-09-11 08:00:00,2024-09-11,8
1035,2024-09-11 09:00:00,252307,28,7,2024-09-11 09:08:00,49.036912,11.471075,49.016552,11.413603,"Beilngries, Neumarkter Straße",Beilngries,Trip completed,2024-09-11 09:00:00,2024-09-11,9
1036,2024-09-11 09:17:00,259438,19,38,2024-09-11 09:25:00,49.033832,11.471982,49.010337,11.502283,"Beilngries, Ringstrasse",Beilngries,Trip completed,2024-09-11 09:00:00,2024-09-11,9
1037,2024-09-11 09:18:00,258876,21,0,2024-09-11 09:40:00,49.033525,11.475793,48.992168,11.377365,"Beilngries, Deutscher Hof",Beilngries,Trip completed,2024-09-11 09:00:00,2024-09-11,9
1038,2024-09-11 09:42:00,259342,6,0,2024-09-11 09:57:00,49.015158,11.408473,48.992168,11.377365,"Haunstetten, Kirche",Haunstetten,Trip completed,2024-09-11 09:00:00,2024-09-11,9
1039,2024-09-11 10:16:00,259321,19,38,2024-09-11 10:21:00,49.033832,11.471982,49.010337,11.502283,"Beilngries, Ringstrasse",Beilngries,Cancelled,2024-09-11 10:00:00,2024-09-11,10
1040,2024-09-11 10:14:00,259457,19,0,2024-09-11 10:25:00,49.033832,11.471982,48.992168,11.377365,"Beilngries, Ringstrasse",Beilngries,Trip completed,2024-09-11 10:00:00,2024-09-11,10
1041,2024-09-11 10:47:00,259514,19,0,2024-09-11 11:04:00,49.033832,11.471982,48.992168,11.377365,"Beilngries, Ringstrasse",Beilngries,Trip completed,2024-09-11 10:00:00,2024-09-11,10
1042,2024-09-11 10:51:00,259314,25,0,2024-09-11 11:06:00,49.038975,11.480128,48.992168,11.377365,"Beilngries, Ottmaringer Straße",Beilngries,Cancelled,2024-09-11 10:00:00,2024-09-11,10
1043,2024-09-11 11:18:00,257919,30,0,2024-09-11 11:29:00,49.036378,11.470632,48.992168,11.377365,"Beilngries, Frauenkirche",Beilngries,Trip completed,2024-09-11 11:00:00,2024-09-11,11
1044,2024-09-11 11:48:00,258789,65,18,2024-09-11 11:58:00,49.069082,11.40739,49.039483,11.467702,"Litterzhofen, Kirche",Plakstetten,Cancelled,2024-09-11 11:00:00,2024-09-11,11
1045,2024-09-11 12:20:00,258609,21,40,2024-09-11 12:31:00,49.033525,11.475793,48.994215,11.461103,"Beilngries, Deutscher Hof",Beilngries,Cancelled,2024-09-11 12:00:00,2024-09-11,12
1046,2024-09-11 12:22:00,259310,29,38,2024-09-11 12:26:00,49.035103,11.474083,49.010337,11.502283,"Beilngries, Rathaus",Beilngries,Cancelled,2024-09-11 12:00:00,2024-09-11,12
1047,2024-09-11 12:24:00,255801,21,50,2024-09-11 12:36:00,49.033525,11.475793,48.976827,11.559612,"Beilngries, Deutscher Hof",Beilngries,Trip completed,2024-09-11 12:00:00,2024-09-11,12
1048,2024-09-11 12:30:00,259569,25,0,2024-09-11 12:52:00,49.038975,11.480128,48.992168,11.377365,"Beilngries, Ottmaringer Straße",Beilngries,Cancelled,2024-09-11 12:00:00,2024-09-11,12
1049,2024-09-11 12:32:00,255883,21,3,2024-09-11 12:53:00,49.033525,11.475793,49.002445,11.390002,"Beilngries, Deutscher Hof",Beilngries,Trip completed,2024-09-11 12:00:00,2024-09-11,12
1050,2024-09-11 12:32:00,258952,21,15,2024-09-11 12:39:00,49.033525,11.475793,49.03815,11.451488,"Beilngries, Deutscher Hof",Beilngries,Trip completed,2024-09-11 12:00:00,2024-09-11,12
1051,2024-09-11 12:32:00,259458,21,8,2024-09-11 12:43:00,49.033525,11.475793,49.017505,11.404733,"Beilngries, Deutscher Hof",Beilngries,Trip completed,2024-09-11 12:00:00,2024-09-11,12
1052,2024-09-11 12:34:00,259470,19,0,2024-09-11 12:49:00,49.033832,11.471982,48.992168,11.377365,"Beilngries, Ringstrasse",Beilngries,Trip completed,2024-09-11 12:00:00,2024-09-11,12
1053,2024-09-11 12:44:00,256349,21,59,2024-09-11 12:52:00,49.033525,11.475793,49.058008,11.516585,"Beilngries, Deutscher Hof",Beilngries,Cancelled,2024-09-11 12:00:00,2024-09-11,12
1054,2024-09-11 12:49:00,258861,0,28,2024-09-11 13:03:00,48.992168,11.377365,49.036912,11.471075,"Kinding, Bahnhof",Kinding,Trip completed,2024-09-11 12:00:00,2024-09-11,12
1055,2024-09-11 12:52:00,258879,0,21,2024-09-11 13:08:00,48.992168,11.377365,49.033525,11.475793,"Kinding, Bahnhof",Kinding,Cancelled,2024-09-11 12:00:00,2024-09-11,12
1056,2024-09-11 12:49:00,259591,0,19,2024-09-11 13:03:00,48.992168,11.377365,49.033832,11.471982,"Kinding, Bahnhof",Kinding,Trip completed,2024-09-11 12:00:00,2024-09-11,12
1057,2024-09-11 12:58:00,253421,26,44,2024-09-11 13:15:00,49.044913,11.469383,48.98216,11.494917,"Beilngries, Kanalsiedlung",Beilngries,Trip completed,2024-09-11 12:00:00,2024-09-11,12
1058,2024-09-11 13:05:00,259440,30,6,2024-09-11 13:14:00,49.036378,11.470632,49.015158,11.408473,"Beilngries, Frauenkirche",Beilngries,Trip completed,2024-09-11 13:00:00,2024-09-11,13
1059,2024-09-11 13:05:00,258431,21,48,2024-09-11 13:21:00,49.033525,11.475793,48.975027,11.534193,"Beilngries, Deutscher Hof",Beilngries,Trip completed,2024-09-11 13:00:00,2024-09-11,13
1060,2024-09-11 13:22:00,259209,33,15,2024-09-11 13:46:00,49.031608,11.461872,49.03815,11.451488,"Beilngries, Bauhofstraße",Beilngries,Trip completed,2024-09-11 13:00:00,2024-09-11,13
1061,2024-09-11 13:22:00,259211,33,15,2024-09-11 13:46:00,49.031608,11.461872,49.03815,11.451488,"Beilngries, Bauhofstraße",Beilngries,Trip completed,2024-09-11 13:00:00,2024-09-11,13
1062,2024-09-11 13:33:00,259061,22,55,2024-09-11 13:37:00,49.032928,11.479163,49.019003,11.520783,"Beilngries, Kelheimer Straße",Beilngries,Trip completed,2024-09-11 13:00:00,2024-09-11,13
1063,2024-09-11 13:47:00,255334,38,0,2024-09-11 14:06:00,49.010337,11.502283,48.992168,11.377365,"Paulushofen, Dorfstraße",Paulushofen,Trip completed,2024-09-11 13:00:00,2024-09-11,13
1064,2024-09-11 13:45:00,259311,38,29,2024-09-11 13:50:00,49.010337,11.502283,49.035103,11.474083,"Paulushofen, Dorfstraße",Paulushofen,Cancelled,2024-09-11 13:00:00,2024-09-11,13
1065,2024-09-11 13:47:00,259516,38,19,2024-09-11 13:55:00,49.010337,11.502283,49.033832,11.471982,"Paulushofen, Dorfstraße",Paulushofen,Trip completed,2024-09-11 13:00:00,2024-09-11,13
1066,2024-09-11 14:04:00,259583,2,30,2024-09-11 14:26:00,48.993652,11.361228,49.036378,11.470632,"Enkering, Feuerwehrhaus",Enkering,Cancelled,2024-09-11 14:00:00,2024-09-11,14
1067,2024-09-11 14:08:00,259465,0,30,2024-09-11 14:31:00,48.992168,11.377365,49.036378,11.470632,"Kinding, Bahnhof",Kinding,Trip completed,2024-09-11 14:00:00,2024-09-11,14
1068,2024-09-11 14:17:00,245812,8,67,2024-09-11 14:22:00,49.017505,11.404733,49.048472,11.431715,"Haunstetten, Gewerbegebiet",Haunstetten,Cancelled,2024-09-11 14:00:00,2024-09-11,14
1069,2024-09-11 14:16:00,257865,8,22,2024-09-11 14:33:00,49.017505,11.404733,49.032928,11.479163,"Haunstetten, Gewerbegebiet",Haunstetten,Trip completed,2024-09-11 14:00:00,2024-09-11,14
1070,2024-09-11 14:16:00,259400,8,31,2024-09-11 14:33:00,49.017505,11.404733,49.035227,11.467885,"Haunstetten, Gewerbegebiet",Haunstetten,Trip completed,2024-09-11 14:00:00,2024-09-11,14
1071,2024-09-11 14:31:00,259631,30,12,2024-09-11 14:45:00,49.036378,11.470632,49.017245,11.444688,"Beilngries, Frauenkirche",Beilngries,Trip completed,2024-09-11 14:00:00,2024-09-11,14
1072,2024-09-11 14:22:00,257579,0,26,2024-09-11 14:48:00,48.992168,11.377365,49.044913,11.469383,"Kinding, Bahnhof",Kinding,Trip completed,2024-09-11 14:00:00,2024-09-11,14
1073,2024-09-11 14:22:00,259628,0,19,2024-09-11 14:53:00,48.992168,11.377365,49.033832,11.471982,"Kinding, Bahnhof",Kinding,Trip completed,2024-09-11 14:00:00,2024-09-11,14
1074,2024-09-11 14:50:00,258220,19,3,2024-09-11 15:02:00,49.033832,11.471982,49.002445,11.390002,"Beilngries, Ringstrasse",Beilngries,Cancelled,2024-09-11 14:00:00,2024-09-11,14
1075,2024-09-11 15:06:00,259472,50,30,2024-09-11 15:26:00,48.976827,11.559612,49.036378,11.470632,"Wolfsbuch, Fuchsengasse",Wolfsbuch,Cancelled,2024-09-11 15:00:00,2024-09-11,15
1076,2024-09-11 15:14:00,255017,46,29,2024-09-11 15:32:00,48.976207,11.491877,49.035103,11.474083,"Aschbuch, Waldsiedlung",Aschbuch,Trip completed,2024-09-11 15:00:00,2024-09-11,15
1077,2024-09-11 15:16:00,259643,40,21,2024-09-11 15:26:00,48.994215,11.461103,49.033525,11.475793,"Irfersdorf, Am Kirchplatz",Irfersdorf,Cancelled,2024-09-11 15:00:00,2024-09-11,15
1078,2024-09-11 15:14:00,259401,31,67,2024-09-11 15:34:00,49.035227,11.467885,49.048472,11.431715,"Beilngries, Eichstaetter Strasse / Tankstelle",Beilngries,Trip completed,2024-09-11 15:00:00,2024-09-11,15
1079,2024-09-11 15:22:00,259252,63,7,2024-09-11 15:41:00,49.058095,11.451557,49.016552,11.413603,Biberbach,Gösselthal,Cancelled,2024-09-11 15:00:00,2024-09-11,15
1080,2024-09-11 15:28:00,259581,30,2,2024-09-11 16:07:00,49.036378,11.470632,48.993652,11.361228,"Beilngries, Frauenkirche",Beilngries,Cancelled,2024-09-11 15:00:00,2024-09-11,15
1081,2024-09-11 15:30:00,259249,30,40,2024-09-11 15:46:00,49.036378,11.470632,48.994215,11.461103,"Beilngries, Frauenkirche",Beilngries,Cancelled,2024-09-11 15:00:00,2024-09-11,15
1082,2024-09-11 15:38:00,258165,8,31,2024-09-11 15:47:00,49.017505,11.404733,49.035227,11.467885,"Haunstetten, Gewerbegebiet",Haunstetten,Trip completed,2024-09-11 15:00:00,2024-09-11,15
1083,2024-09-11 15:50:00,259434,19,6,2024-09-11 15:58:00,49.033832,11.471982,49.015158,11.408473,"Beilngries, Ringstrasse",Beilngries,Trip completed,2024-09-11 15:00:00,2024-09-11,15
1084,2024-09-11 16:10:00,258823,22,2,2024-09-11 16:26:00,49.032928,11.479163,48.993652,11.361228,"Beilngries, Kelheimer Straße",Beilngries,Cancelled,2024-09-11 16:00:00,2024-09-11,16
1085,2024-09-11 16:00:00,258883,8,19,2024-09-11 16:09:00,49.017505,11.404733,49.033832,11.471982,"Haunstetten, Gewerbegebiet",Haunstetten,Cancelled,2024-09-11 16:00:00,2024-09-11,16
1086,2024-09-11 16:12:00,259309,8,59,2024-09-11 16:30:00,49.017505,11.404733,49.058008,11.516585,"Haunstetten, Gewerbegebiet",Haunstetten,Trip completed,2024-09-11 16:00:00,2024-09-11,16
1087,2024-09-11 16:32:00,259349,0,28,2024-09-11 16:50:00,48.992168,11.377365,49.036912,11.471075,"Kinding, Bahnhof",Kinding,Trip completed,2024-09-11 16:00:00,2024-09-11,16
